Employee_ID,Name,Department,Role_Title,Age,Gender,Tenure_Years,Engagement_Score,Workload_Score,Exit_Interview_Feedback,Reason_For_Turnover,Knowledge_Dependency_Level,Key_Project_Participation,Productivity_Impact_Score,Performance_Score,Internal_Mobility_Participation,Learning_Development_Plan,Remote_Work_Status,Flexibility_Satisfaction,Recognition_Received,Predicted_Turnover_Risk,Retention_Action_Taken,Last_Engagement_Check,Voluntary_Turnover
5150,Employee_5150,Marketing,Manager,43,Male,13.3,0.54,0.92,Cultural Issues,Better Opportunity,Medium,TRUE,1,2.9,TRUE,FALSE,FALSE,9,10,Low,Salary Adjustment,5/12/2035,FALSE
5151,Employee_5151,Operations,Lead,34,Non-binary,10.3,0.99,0.59,Work-Life Balance,Personal Reasons,High,FALSE,8,2.6,FALSE,FALSE,TRUE,10,10,Low,None,5/13/2035,TRUE
5152,Employee_5152,IT,Executive,23,Female,14.7,0.32,0.32,Cultural Issues,Burnout,High,FALSE,0,2.9,TRUE,FALSE,TRUE,6,9,Low,Salary Adjustment,5/14/2035,FALSE
5153,Employee_5153,IT,Senior Developer,35,Non-binary,9.8,0.58,0.79,Cultural Issues,Personal Reasons,High,TRUE,9,3.9,FALSE,FALSE,FALSE,5,3,High,Mentorship,5/15/2035,FALSE
5154,Employee_5154,HR,Analyst,59,Male,6.1,0.72,0.85,Lack of Growth,Compensation,Medium,FALSE,6,2.3,TRUE,TRUE,FALSE,8,12,Medium,None,5/16/2035,FALSE
5155,Employee_5155,Finance,Intern,49,Female,7.6,0.24,0.31,Burnout,Better Opportunity,Low,FALSE,8,3,FALSE,TRUE,FALSE,9,7,Low,Salary Adjustment,5/17/2035,FALSE
5156,Employee_5156,Marketing,Manager,28,Male,17.3,0.77,0.72,Management Conflict,Compensation,Low,TRUE,2,4.9,TRUE,FALSE,TRUE,6,12,High,Salary Adjustment,5/18/2035,FALSE
5157,Employee_5157,Finance,Senior Developer,39,Male,9.6,0.28,0.71,Lack of Growth,Relocation,High,FALSE,10,2.8,FALSE,TRUE,TRUE,9,0,Low,Training,5/19/2035,FALSE
5158,Employee_5158,IT,Executive,57,Female,4.7,0.31,0.57,Better Opportunity,Better Opportunity,High,FALSE,5,4.9,FALSE,TRUE,FALSE,8,3,Medium,Training,5/20/2035,TRUE
5159,Employee_5159,Finance,Analyst,57,Male,18.7,0.33,0.82,Burnout,Better Opportunity,Low,TRUE,8,2.3,TRUE,TRUE,TRUE,10,9,High,Promotion Offered,5/21/2035,FALSE
5160,Employee_5160,IT,Analyst,25,Non-binary,16,0.94,0.6,Lack of Growth,Relocation,High,FALSE,8,4.4,FALSE,TRUE,FALSE,7,1,High,Promotion Offered,5/22/2035,TRUE
5161,Employee_5161,Finance,Lead,51,Non-binary,1.6,0.75,0.77,Work-Life Balance,Compensation,Low,FALSE,3,3.3,TRUE,TRUE,FALSE,5,9,Medium,Salary Adjustment,5/23/2035,TRUE
5162,Employee_5162,HR,Senior Developer,45,Male,20,0.72,0.66,Work-Life Balance,Personal Reasons,Medium,FALSE,7,2.6,TRUE,FALSE,FALSE,8,13,High,Training,5/24/2035,FALSE
5163,Employee_5163,Sales,Executive,41,Non-binary,14.1,0.64,0.47,Work-Life Balance,Burnout,High,TRUE,7,4.4,FALSE,TRUE,FALSE,7,14,High,Promotion Offered,5/25/2035,FALSE
5164,Employee_5164,HR,Analyst,52,Male,3.6,0.43,0.72,Better Opportunity,Compensation,Low,FALSE,10,2,TRUE,FALSE,FALSE,6,3,High,None,5/26/2035,TRUE
5165,Employee_5165,HR,Manager,45,Non-binary,5.1,0.7,0.82,Cultural Issues,Relocation,Low,TRUE,6,3,TRUE,FALSE,TRUE,8,13,Low,Training,5/27/2035,TRUE
5166,Employee_5166,Sales,Analyst,28,Male,14,0.53,0.98,Work-Life Balance,Relocation,Medium,TRUE,5,3.8,TRUE,TRUE,TRUE,7,1,Medium,Mentorship,5/28/2035,TRUE
5167,Employee_5167,Sales,Executive,47,Non-binary,15.7,0.32,0.57,Burnout,Relocation,High,FALSE,2,2.7,FALSE,FALSE,TRUE,8,13,Low,Mentorship,5/29/2035,FALSE
5168,Employee_5168,Marketing,Intern,34,Female,5.2,0.75,0.35,Burnout,Better Opportunity,Medium,TRUE,3,3,FALSE,FALSE,TRUE,7,13,Medium,Mentorship,5/30/2035,FALSE
5169,Employee_5169,Marketing,Intern,29,Female,5.5,0.3,0.99,Lack of Growth,Personal Reasons,Low,FALSE,8,2.3,TRUE,TRUE,TRUE,6,2,High,Mentorship,5/31/2035,TRUE
5170,Employee_5170,HR,Lead,26,Non-binary,6.5,0.35,0.74,Cultural Issues,Better Opportunity,Low,FALSE,9,4.6,TRUE,FALSE,FALSE,6,0,Medium,Training,6/1/2035,TRUE
5171,Employee_5171,HR,Senior Developer,34,Male,12.2,0.85,0.96,Lack of Growth,Better Opportunity,Medium,FALSE,6,3.3,FALSE,TRUE,TRUE,6,9,High,None,6/2/2035,FALSE
5172,Employee_5172,IT,Executive,50,Non-binary,3.9,0.73,0.37,Lack of Growth,Better Opportunity,Medium,TRUE,10,2.4,FALSE,FALSE,FALSE,6,2,High,Mentorship,6/3/2035,TRUE
5173,Employee_5173,IT,Lead,41,Male,2.5,0.7,0.54,Work-Life Balance,Relocation,Medium,FALSE,7,2.6,TRUE,TRUE,TRUE,6,6,Medium,None,6/4/2035,FALSE
5174,Employee_5174,Marketing,Analyst,35,Non-binary,13.7,0.53,0.39,Lack of Growth,Compensation,High,TRUE,5,2.8,FALSE,TRUE,TRUE,10,10,High,Promotion Offered,6/5/2035,FALSE
5175,Employee_5175,Operations,Analyst,53,Non-binary,15.7,0.52,0.88,Better Opportunity,Burnout,Low,TRUE,0,2.7,TRUE,FALSE,TRUE,7,12,Low,Promotion Offered,6/6/2035,FALSE
5176,Employee_5176,Operations,Intern,48,Female,10.3,0.75,0.92,Burnout,Burnout,High,TRUE,10,3.5,TRUE,FALSE,TRUE,6,7,Medium,Salary Adjustment,6/7/2035,FALSE
5177,Employee_5177,Marketing,Lead,46,Male,7.6,0.79,0.65,Burnout,Personal Reasons,High,FALSE,8,4.7,FALSE,FALSE,TRUE,8,5,Medium,Training,6/8/2035,TRUE
5178,Employee_5178,IT,Intern,25,Male,8.9,0.61,0.43,Burnout,Personal Reasons,Medium,TRUE,10,2.6,TRUE,FALSE,TRUE,8,0,Medium,Mentorship,6/9/2035,TRUE
5179,Employee_5179,IT,Manager,42,Male,8.1,0.98,0.39,Cultural Issues,Relocation,High,TRUE,2,3.4,TRUE,TRUE,FALSE,6,6,High,None,6/10/2035,TRUE
5180,Employee_5180,Operations,Intern,39,Male,19.2,0.96,0.71,Work-Life Balance,Burnout,High,TRUE,2,4,FALSE,TRUE,FALSE,8,12,Low,None,6/11/2035,FALSE
5181,Employee_5181,Finance,Manager,36,Male,15.5,0.53,0.65,Work-Life Balance,Compensation,Medium,TRUE,8,2.6,FALSE,FALSE,TRUE,6,14,Medium,Training,6/12/2035,FALSE
5182,Employee_5182,Finance,Analyst,59,Female,4.6,0.86,0.79,Lack of Growth,Relocation,Medium,TRUE,3,2.5,FALSE,TRUE,TRUE,10,11,High,Promotion Offered,6/13/2035,TRUE
5183,Employee_5183,IT,Lead,45,Non-binary,8,0.63,0.51,Lack of Growth,Personal Reasons,Medium,TRUE,7,2.5,TRUE,FALSE,TRUE,8,2,Low,Training,6/14/2035,TRUE
5184,Employee_5184,Finance,Manager,29,Male,11.1,0.61,0.58,Management Conflict,Relocation,Low,FALSE,10,4.6,FALSE,FALSE,FALSE,9,13,High,None,6/15/2035,TRUE
5185,Employee_5185,Sales,Lead,49,Male,12.5,0.24,0.31,Management Conflict,Personal Reasons,Low,TRUE,3,4.1,TRUE,TRUE,TRUE,5,14,High,Training,6/16/2035,FALSE
5186,Employee_5186,Marketing,Lead,42,Non-binary,9.6,0.66,0.73,Work-Life Balance,Burnout,High,FALSE,1,3,TRUE,FALSE,TRUE,8,12,Low,Promotion Offered,6/17/2035,TRUE
5187,Employee_5187,Marketing,Manager,37,Female,16.3,0.92,0.6,Work-Life Balance,Relocation,High,FALSE,4,4.7,TRUE,TRUE,FALSE,8,8,High,Promotion Offered,6/18/2035,FALSE
5188,Employee_5188,IT,Senior Developer,37,Female,15.5,0.82,0.94,Lack of Growth,Better Opportunity,Low,FALSE,10,4.9,TRUE,TRUE,TRUE,10,10,Low,Mentorship,6/19/2035,FALSE
5189,Employee_5189,HR,Intern,56,Female,10.4,0.83,0.75,Better Opportunity,Personal Reasons,High,TRUE,2,3.2,FALSE,TRUE,FALSE,5,1,Medium,Mentorship,6/20/2035,FALSE
5190,Employee_5190,Operations,Manager,38,Non-binary,17.2,0.33,0.58,Better Opportunity,Better Opportunity,Medium,FALSE,3,3.5,FALSE,TRUE,TRUE,9,8,Medium,Mentorship,6/21/2035,FALSE
5191,Employee_5191,IT,Analyst,30,Non-binary,15.1,0.49,0.48,Burnout,Personal Reasons,Low,FALSE,2,3.1,TRUE,TRUE,TRUE,5,9,Low,Promotion Offered,6/22/2035,FALSE
5192,Employee_5192,Finance,Lead,56,Female,15.7,0.39,0.93,Lack of Growth,Better Opportunity,High,TRUE,0,2.7,TRUE,TRUE,FALSE,8,11,High,None,6/23/2035,TRUE
5193,Employee_5193,Operations,Executive,50,Female,19.1,0.45,0.31,Management Conflict,Burnout,High,TRUE,3,4.3,FALSE,TRUE,TRUE,6,1,Medium,Mentorship,6/24/2035,FALSE
5194,Employee_5194,HR,Manager,39,Non-binary,5.7,0.66,0.53,Management Conflict,Burnout,High,FALSE,8,3.9,TRUE,FALSE,TRUE,9,1,Low,Training,6/25/2035,FALSE
5195,Employee_5195,Finance,Intern,33,Female,5.7,0.49,0.96,Better Opportunity,Compensation,Low,FALSE,6,3.1,TRUE,TRUE,FALSE,8,11,Low,None,6/26/2035,TRUE
5196,Employee_5196,Sales,Lead,40,Male,17.8,0.65,0.76,Work-Life Balance,Compensation,Low,FALSE,5,2,TRUE,FALSE,FALSE,6,3,High,Salary Adjustment,6/27/2035,FALSE
5197,Employee_5197,Finance,Senior Developer,43,Non-binary,15.6,0.55,0.67,Lack of Growth,Compensation,Low,TRUE,9,4.3,TRUE,TRUE,FALSE,6,1,High,Mentorship,6/28/2035,TRUE
5198,Employee_5198,Sales,Analyst,36,Female,18.6,0.43,0.44,Burnout,Relocation,Medium,TRUE,8,3.4,TRUE,FALSE,TRUE,10,6,Medium,Salary Adjustment,6/29/2035,FALSE
5199,Employee_5199,Operations,Senior Developer,22,Male,1.7,0.28,0.88,Burnout,Personal Reasons,High,TRUE,3,2.2,FALSE,TRUE,TRUE,9,2,Medium,Mentorship,6/30/2035,TRUE
5200,Employee_5200,Sales,Executive,23,Non-binary,12.7,0.91,0.44,Work-Life Balance,Relocation,High,FALSE,5,2.4,FALSE,TRUE,TRUE,8,10,Medium,None,7/1/2035,TRUE
5201,Employee_5201,Operations,Manager,29,Non-binary,3.3,0.21,0.47,Management Conflict,Compensation,Medium,TRUE,2,3.9,FALSE,TRUE,FALSE,7,13,High,Salary Adjustment,7/2/2035,FALSE
5202,Employee_5202,Operations,Lead,43,Male,10.3,0.2,0.43,Better Opportunity,Personal Reasons,Low,TRUE,2,3.6,FALSE,FALSE,FALSE,6,12,Medium,Promotion Offered,7/3/2035,FALSE
5203,Employee_5203,Operations,Manager,46,Non-binary,3.5,0.86,0.41,Work-Life Balance,Relocation,Low,TRUE,9,2.7,TRUE,FALSE,FALSE,10,12,Low,Mentorship,7/4/2035,FALSE
5204,Employee_5204,Operations,Intern,23,Female,3,1,0.97,Management Conflict,Burnout,Low,FALSE,9,2.4,FALSE,TRUE,TRUE,5,3,Low,Training,7/5/2035,TRUE
5205,Employee_5205,Operations,Manager,30,Non-binary,0.7,0.78,0.72,Management Conflict,Personal Reasons,Medium,TRUE,7,4.7,TRUE,FALSE,FALSE,7,14,Medium,Salary Adjustment,7/6/2035,TRUE
5206,Employee_5206,Finance,Analyst,30,Female,12.8,0.21,0.75,Burnout,Compensation,High,FALSE,4,2.4,TRUE,TRUE,FALSE,10,0,High,Training,7/7/2035,TRUE
5207,Employee_5207,Operations,Executive,34,Male,7.5,0.38,0.97,Management Conflict,Burnout,Medium,FALSE,7,2.3,FALSE,FALSE,TRUE,5,14,Medium,Salary Adjustment,7/8/2035,FALSE
5208,Employee_5208,Finance,Senior Developer,27,Male,2.6,0.98,0.46,Work-Life Balance,Personal Reasons,High,TRUE,8,3.9,FALSE,FALSE,FALSE,9,9,Low,None,7/9/2035,FALSE
5209,Employee_5209,Operations,Executive,51,Non-binary,6.8,0.85,0.3,Cultural Issues,Relocation,High,TRUE,1,2.8,TRUE,TRUE,FALSE,10,3,Medium,Training,7/10/2035,TRUE
5210,Employee_5210,Sales,Lead,36,Male,3.8,0.65,0.72,Better Opportunity,Compensation,High,TRUE,6,4,FALSE,TRUE,FALSE,6,3,Low,Mentorship,7/11/2035,FALSE
5211,Employee_5211,Operations,Manager,36,Male,18.9,0.39,0.66,Management Conflict,Relocation,Medium,FALSE,1,3.5,TRUE,FALSE,TRUE,6,3,High,Promotion Offered,7/12/2035,TRUE
5212,Employee_5212,HR,Lead,28,Non-binary,6.7,0.21,0.63,Work-Life Balance,Burnout,Low,FALSE,6,2.6,TRUE,FALSE,FALSE,9,10,Low,None,7/13/2035,FALSE
5213,Employee_5213,Operations,Senior Developer,32,Female,7,0.22,0.34,Burnout,Burnout,Low,FALSE,10,2.2,TRUE,FALSE,TRUE,6,8,Medium,Salary Adjustment,7/14/2035,FALSE
5214,Employee_5214,Operations,Lead,59,Non-binary,16.9,0.69,0.62,Lack of Growth,Burnout,Medium,FALSE,2,2.2,FALSE,TRUE,FALSE,10,2,High,Mentorship,7/15/2035,FALSE
5215,Employee_5215,Sales,Intern,23,Non-binary,13.1,0.22,0.5,Burnout,Personal Reasons,High,TRUE,7,3.8,TRUE,FALSE,FALSE,7,14,High,Salary Adjustment,7/16/2035,FALSE
5216,Employee_5216,Marketing,Executive,31,Female,14.3,0.99,0.49,Better Opportunity,Compensation,Medium,TRUE,3,4.3,FALSE,TRUE,TRUE,10,12,High,Training,7/17/2035,TRUE
5217,Employee_5217,Sales,Senior Developer,38,Female,12.9,0.35,0.46,Lack of Growth,Burnout,Low,FALSE,8,4.1,FALSE,FALSE,FALSE,7,6,Medium,Training,7/18/2035,FALSE
5218,Employee_5218,HR,Senior Developer,28,Female,19,0.77,0.53,Lack of Growth,Relocation,Medium,FALSE,3,3.8,FALSE,FALSE,FALSE,10,3,Low,Promotion Offered,7/19/2035,FALSE
5219,Employee_5219,Marketing,Senior Developer,25,Non-binary,4.5,0.32,0.55,Burnout,Compensation,High,FALSE,1,2.6,TRUE,TRUE,TRUE,9,10,Medium,Training,7/20/2035,TRUE
5220,Employee_5220,IT,Analyst,56,Female,19.8,0.63,0.52,Work-Life Balance,Relocation,Low,FALSE,3,4.6,TRUE,TRUE,FALSE,10,11,Low,None,7/21/2035,FALSE
5221,Employee_5221,IT,Executive,57,Male,16.7,0.26,0.99,Burnout,Relocation,High,TRUE,4,3.9,TRUE,TRUE,TRUE,8,0,High,Salary Adjustment,7/22/2035,TRUE
5222,Employee_5222,HR,Lead,52,Female,12,0.81,0.95,Cultural Issues,Burnout,Medium,TRUE,7,4.1,FALSE,FALSE,TRUE,6,14,Low,Salary Adjustment,7/23/2035,FALSE
5223,Employee_5223,Sales,Senior Developer,46,Male,13.4,0.67,0.7,Work-Life Balance,Compensation,High,TRUE,2,2.7,TRUE,FALSE,FALSE,10,9,High,None,7/24/2035,TRUE
5224,Employee_5224,Finance,Executive,34,Female,13.2,0.27,0.99,Work-Life Balance,Better Opportunity,Medium,TRUE,8,2.8,TRUE,FALSE,TRUE,10,2,High,Training,7/25/2035,TRUE
5225,Employee_5225,HR,Senior Developer,39,Male,1.6,0.88,0.99,Better Opportunity,Personal Reasons,Low,FALSE,8,4.7,FALSE,TRUE,TRUE,7,8,High,Training,7/26/2035,TRUE
5226,Employee_5226,Marketing,Intern,42,Male,4.8,0.64,0.55,Work-Life Balance,Better Opportunity,Low,FALSE,10,3.4,TRUE,TRUE,FALSE,5,9,High,None,7/27/2035,TRUE
5227,Employee_5227,Marketing,Intern,22,Male,19.2,0.94,0.61,Better Opportunity,Personal Reasons,Low,TRUE,9,3.7,TRUE,TRUE,FALSE,6,11,Medium,Promotion Offered,7/28/2035,FALSE
5228,Employee_5228,Operations,Intern,57,Male,10.9,0.93,0.97,Management Conflict,Compensation,High,TRUE,2,2.3,FALSE,FALSE,TRUE,7,5,Low,Mentorship,7/29/2035,FALSE
5229,Employee_5229,IT,Manager,29,Male,7.9,0.94,0.73,Better Opportunity,Burnout,Medium,TRUE,7,3.2,TRUE,FALSE,TRUE,7,7,Medium,Mentorship,7/30/2035,TRUE
5230,Employee_5230,Marketing,Senior Developer,42,Female,15.4,0.26,0.45,Work-Life Balance,Compensation,Medium,TRUE,5,4.7,TRUE,FALSE,FALSE,7,8,High,Training,7/31/2035,TRUE
5231,Employee_5231,HR,Manager,42,Non-binary,10.7,0.3,0.78,Management Conflict,Better Opportunity,Medium,TRUE,10,4.7,TRUE,TRUE,FALSE,8,7,Low,Mentorship,8/1/2035,TRUE
5232,Employee_5232,Marketing,Executive,48,Non-binary,0.8,0.99,0.44,Management Conflict,Relocation,High,TRUE,5,4.2,TRUE,FALSE,TRUE,9,4,Low,Mentorship,8/2/2035,FALSE
5233,Employee_5233,HR,Manager,40,Non-binary,14.9,0.59,0.54,Cultural Issues,Personal Reasons,Medium,FALSE,1,3.6,TRUE,TRUE,FALSE,8,14,Low,Mentorship,8/3/2035,TRUE
5234,Employee_5234,Finance,Executive,44,Non-binary,14.8,0.39,0.46,Burnout,Personal Reasons,Low,FALSE,7,4.8,FALSE,FALSE,TRUE,10,5,Medium,Training,8/4/2035,FALSE
5235,Employee_5235,Operations,Executive,56,Non-binary,3.7,0.82,0.47,Work-Life Balance,Better Opportunity,Medium,TRUE,6,4.6,TRUE,TRUE,FALSE,5,9,Low,Salary Adjustment,8/5/2035,TRUE
5236,Employee_5236,IT,Executive,26,Male,19.2,0.41,0.3,Lack of Growth,Burnout,High,TRUE,1,4.5,TRUE,FALSE,FALSE,5,1,Low,Training,8/6/2035,FALSE
5237,Employee_5237,Marketing,Lead,29,Female,4.9,0.78,0.92,Burnout,Compensation,Low,FALSE,3,4.6,TRUE,FALSE,FALSE,9,11,Low,Training,8/7/2035,FALSE
5238,Employee_5238,HR,Manager,32,Male,9.4,0.87,0.51,Work-Life Balance,Better Opportunity,Low,FALSE,4,3.4,TRUE,TRUE,FALSE,10,12,Low,Promotion Offered,8/8/2035,TRUE
5239,Employee_5239,Sales,Lead,37,Female,2.7,0.83,0.36,Lack of Growth,Compensation,High,TRUE,8,3.6,TRUE,TRUE,FALSE,9,10,High,Promotion Offered,8/9/2035,TRUE
5240,Employee_5240,IT,Senior Developer,45,Female,12.3,0.42,0.36,Burnout,Burnout,Low,FALSE,9,3.3,TRUE,TRUE,TRUE,7,8,Low,Training,8/10/2035,TRUE
5241,Employee_5241,Finance,Manager,42,Female,7.8,0.52,0.69,Cultural Issues,Relocation,Medium,FALSE,1,4.2,FALSE,TRUE,TRUE,5,5,High,None,8/11/2035,FALSE
5242,Employee_5242,HR,Senior Developer,44,Female,7.4,0.53,1,Work-Life Balance,Compensation,High,FALSE,6,3.8,FALSE,FALSE,FALSE,7,7,Low,None,8/12/2035,TRUE
5243,Employee_5243,Operations,Senior Developer,59,Non-binary,16.6,0.59,0.4,Burnout,Burnout,Medium,FALSE,4,2.2,FALSE,TRUE,TRUE,9,6,Low,Promotion Offered,8/13/2035,TRUE
5244,Employee_5244,Operations,Executive,29,Female,0.7,0.33,0.37,Cultural Issues,Better Opportunity,High,FALSE,1,2.4,TRUE,FALSE,FALSE,5,14,Medium,Promotion Offered,8/14/2035,TRUE
5245,Employee_5245,Finance,Manager,28,Female,16.1,0.56,0.61,Lack of Growth,Relocation,High,FALSE,9,2.6,TRUE,FALSE,TRUE,7,11,Medium,Salary Adjustment,8/15/2035,TRUE
5246,Employee_5246,Finance,Senior Developer,23,Non-binary,11.6,0.61,0.69,Better Opportunity,Relocation,High,FALSE,2,4,TRUE,FALSE,FALSE,6,12,Medium,Promotion Offered,8/16/2035,TRUE
5247,Employee_5247,Operations,Intern,51,Male,19.7,0.63,0.51,Work-Life Balance,Relocation,Medium,FALSE,4,2.3,FALSE,TRUE,TRUE,10,9,Low,Mentorship,8/17/2035,TRUE
5248,Employee_5248,Marketing,Senior Developer,34,Male,12,0.86,0.51,Management Conflict,Personal Reasons,High,FALSE,9,3.6,FALSE,TRUE,FALSE,6,1,High,Training,8/18/2035,FALSE
5249,Employee_5249,Marketing,Intern,44,Male,1.6,0.61,0.6,Management Conflict,Burnout,Low,FALSE,0,4.5,FALSE,TRUE,TRUE,7,13,Medium,Training,8/19/2035,FALSE
5250,Employee_5250,HR,Manager,50,Male,1.5,0.38,0.52,Cultural Issues,Compensation,Medium,TRUE,6,4.8,FALSE,TRUE,FALSE,8,14,Medium,Training,8/20/2035,TRUE
5251,Employee_5251,Sales,Lead,59,Female,17.7,0.73,0.94,Better Opportunity,Better Opportunity,High,TRUE,0,3.3,FALSE,TRUE,TRUE,7,1,Low,Salary Adjustment,8/21/2035,FALSE
5252,Employee_5252,HR,Manager,58,Non-binary,16.9,0.84,0.33,Management Conflict,Relocation,High,FALSE,5,3.6,TRUE,TRUE,FALSE,5,12,Medium,Salary Adjustment,8/22/2035,FALSE
5253,Employee_5253,Sales,Lead,41,Non-binary,7.2,0.46,0.46,Management Conflict,Relocation,Medium,TRUE,5,4.5,FALSE,TRUE,FALSE,9,14,Low,Mentorship,8/23/2035,FALSE
5254,Employee_5254,Finance,Lead,54,Male,12.6,0.72,0.87,Work-Life Balance,Relocation,Low,TRUE,0,4.8,FALSE,TRUE,TRUE,7,4,High,Training,8/24/2035,TRUE
5255,Employee_5255,IT,Manager,50,Non-binary,10,0.32,0.88,Management Conflict,Burnout,Low,FALSE,6,3.2,FALSE,FALSE,TRUE,5,2,Low,Mentorship,8/25/2035,TRUE
5256,Employee_5256,HR,Senior Developer,36,Female,19.4,0.47,0.38,Lack of Growth,Better Opportunity,High,TRUE,7,3.1,FALSE,FALSE,TRUE,5,0,High,Promotion Offered,8/26/2035,TRUE
5257,Employee_5257,HR,Analyst,44,Male,19,0.93,0.98,Cultural Issues,Burnout,High,FALSE,2,3.4,FALSE,TRUE,FALSE,6,9,High,Training,8/27/2035,TRUE
5258,Employee_5258,Sales,Senior Developer,24,Female,19.7,0.93,0.79,Burnout,Better Opportunity,Low,TRUE,9,2.8,TRUE,FALSE,TRUE,7,10,Low,Mentorship,8/28/2035,TRUE
5259,Employee_5259,Finance,Senior Developer,58,Female,17.4,0.66,0.49,Management Conflict,Compensation,High,TRUE,0,4.6,TRUE,TRUE,TRUE,10,12,Low,Salary Adjustment,8/29/2035,FALSE
5260,Employee_5260,Finance,Executive,50,Female,18.2,0.76,0.62,Work-Life Balance,Personal Reasons,Low,TRUE,1,3,FALSE,TRUE,TRUE,8,2,High,Salary Adjustment,8/30/2035,FALSE
5261,Employee_5261,Sales,Executive,29,Female,4.7,0.88,0.51,Burnout,Better Opportunity,Low,FALSE,0,3.3,TRUE,TRUE,TRUE,8,6,Medium,Salary Adjustment,8/31/2035,TRUE
5262,Employee_5262,Finance,Senior Developer,43,Female,16.7,0.97,0.41,Lack of Growth,Burnout,Low,TRUE,8,3,FALSE,FALSE,FALSE,9,9,Low,Mentorship,9/1/2035,TRUE
5263,Employee_5263,Operations,Intern,50,Male,14.3,0.59,0.5,Burnout,Burnout,Low,FALSE,3,2.4,TRUE,TRUE,TRUE,9,14,Low,Mentorship,9/2/2035,FALSE
5264,Employee_5264,Marketing,Lead,23,Female,19.3,0.65,0.71,Management Conflict,Burnout,High,TRUE,6,3.8,FALSE,FALSE,FALSE,6,8,Low,Mentorship,9/3/2035,TRUE
5265,Employee_5265,Operations,Executive,22,Male,11.6,0.53,0.88,Cultural Issues,Personal Reasons,Medium,TRUE,4,3.8,FALSE,FALSE,FALSE,7,10,High,None,9/4/2035,TRUE
5266,Employee_5266,IT,Senior Developer,41,Non-binary,2.2,0.26,0.55,Cultural Issues,Better Opportunity,Medium,FALSE,8,2.9,FALSE,TRUE,FALSE,9,12,Medium,Training,9/5/2035,FALSE
5267,Employee_5267,HR,Analyst,42,Female,12.1,0.54,0.54,Cultural Issues,Better Opportunity,Low,TRUE,8,2.1,TRUE,FALSE,TRUE,7,3,Low,None,9/6/2035,TRUE
5268,Employee_5268,IT,Intern,58,Female,13.9,0.83,0.63,Management Conflict,Better Opportunity,High,FALSE,5,4.8,FALSE,FALSE,FALSE,10,7,Low,None,9/7/2035,FALSE
5269,Employee_5269,HR,Manager,29,Non-binary,4.8,0.84,0.75,Lack of Growth,Better Opportunity,Medium,FALSE,4,3.1,TRUE,TRUE,FALSE,8,5,Medium,Promotion Offered,9/8/2035,TRUE
5270,Employee_5270,Marketing,Senior Developer,48,Male,8.2,0.91,0.83,Better Opportunity,Relocation,Medium,FALSE,9,3.6,FALSE,TRUE,TRUE,5,3,High,Promotion Offered,9/9/2035,FALSE
5271,Employee_5271,Finance,Senior Developer,56,Female,12.2,0.24,0.53,Burnout,Relocation,Low,FALSE,0,2.4,FALSE,TRUE,FALSE,8,2,Low,Salary Adjustment,9/10/2035,TRUE
5272,Employee_5272,Operations,Lead,27,Non-binary,7.8,0.62,0.71,Cultural Issues,Burnout,Low,TRUE,3,2.8,TRUE,TRUE,TRUE,6,4,Low,None,9/11/2035,TRUE
5273,Employee_5273,Sales,Intern,40,Non-binary,7.8,0.29,0.57,Lack of Growth,Relocation,High,FALSE,4,3.3,FALSE,TRUE,TRUE,7,2,High,Promotion Offered,9/12/2035,TRUE
5274,Employee_5274,Operations,Executive,39,Female,3.1,0.36,0.8,Work-Life Balance,Better Opportunity,Medium,FALSE,8,3.7,TRUE,FALSE,FALSE,5,7,Low,None,9/13/2035,FALSE
5275,Employee_5275,Marketing,Executive,22,Male,18.8,0.92,0.42,Work-Life Balance,Better Opportunity,Low,FALSE,1,4.6,FALSE,FALSE,TRUE,5,10,High,Training,9/14/2035,TRUE
5276,Employee_5276,IT,Executive,46,Male,15.1,0.6,0.48,Lack of Growth,Relocation,Low,TRUE,1,2.9,TRUE,FALSE,FALSE,6,11,Medium,None,9/15/2035,TRUE
5277,Employee_5277,Sales,Manager,48,Female,0.5,0.81,0.6,Work-Life Balance,Compensation,High,TRUE,2,4.6,TRUE,FALSE,FALSE,5,5,Medium,Salary Adjustment,9/16/2035,TRUE
5278,Employee_5278,Finance,Intern,28,Non-binary,15.4,0.25,0.92,Work-Life Balance,Burnout,Low,FALSE,2,3.4,FALSE,FALSE,FALSE,7,14,High,Mentorship,9/17/2035,TRUE
5279,Employee_5279,Marketing,Intern,50,Female,14.9,0.53,0.7,Cultural Issues,Personal Reasons,Low,TRUE,6,3.3,FALSE,TRUE,TRUE,8,10,High,Salary Adjustment,9/18/2035,FALSE
5280,Employee_5280,Sales,Executive,52,Male,0.7,0.74,0.98,Management Conflict,Burnout,Low,TRUE,0,3.2,FALSE,FALSE,TRUE,7,5,High,None,9/19/2035,TRUE
5281,Employee_5281,Marketing,Executive,57,Non-binary,7.7,0.31,0.37,Management Conflict,Burnout,Low,FALSE,1,4.7,FALSE,TRUE,TRUE,9,6,Medium,None,9/20/2035,TRUE
5282,Employee_5282,Marketing,Lead,40,Female,12.3,0.46,0.62,Management Conflict,Burnout,Low,FALSE,10,2.8,TRUE,FALSE,TRUE,5,11,Medium,Mentorship,9/21/2035,TRUE
